@RELATION dummy1

@ATTRIBUTE id string
@ATTRIBUTE created numeric
@ATTRIBUTE downvotes numeric
@ATTRIBUTE upvotes numeric
@ATTRIBUTE latitude numeric
@ATTRIBUTE longitude numeric
@ATTRIBUTE trainerName string
@ATTRIBUTE userId string
@ATTRIBUTE deviceId string
@ATTRIBUTE class {19, 41, 7, 120, 96, 129, 102, 86, 30, 16, 90, 13, 10, 15, 109, 29, 118, 54, 142, 21, 14, 92, 79, 81, 1, 52, 46, 69, 60, 32, 23, 147, 84, 48, 111, 58, 127, 17, 98, 116, 133, 124, 4, 42, 114, 20, 121, 74, 35, 95, 78, 27}

@DATA
HJxiccdtY,1470888219,0,1,48.8808763407,2.3645620049,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,16
rklU2cdYF,1470887838,0,1,49.9565786487,8.2698463484,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,19
SJGAkKdtF,1470887851,0,1,48.8211123364,2.3406381923,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,60
B1-NFdKF,1470887979,0,1,48.8703024909,2.335035982,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,16
HkGqFOKY,1470888038,0,1,48.8416434857,2.4015268578,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,16
B1xiDq_Ft,1470887771,0,1,45.7611870341,4.8537461763,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,16
SkXsP5_KF,1470887821,0,1,45.7520501331,4.8539545423,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,16
SJxswqdFt,1470888068,0,1,45.76336926,4.8407849665,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,129
rJ-l6KOFY,1470888009,0,1,48.8612113294,2.2979475322,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,60
B1b6F_KK,1470887857,0,1,48.8654781184,2.3167258945,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,19
SkZBg9_Kt,1470887882,0,1,49.0119817055,8.4259339909,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,79
S1vBxq_KY,1470888429,0,1,48.666171,2.556022,(Anonymous),16194579,pp339ippc4qp740m661idp4p6h4hh9ex,78
BJlYecutF,1470887789,0,1,49.6278060638,6.1252167021,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,13
rJDS5utK,1470888309,0,1,48.8403249701,2.2842460244,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,69
B1bB8uOFF,1470887828,0,1,48.862083377,2.289682915,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,118
rkDVmcdFt,1470888161,0,1,48.7684849105,2.3589813487,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,14
Hkli9utK,1470888169,0,1,48.8942388231,2.3845931812,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,79
rklxi9dFF,1470887934,0,1,48.8918252069,2.3871182809,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,16
rkgMZFuFY,1470888016,0,1,45.7828652474,4.850214187,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,133
HyMUwKdYt,1470888286,0,1,47.133694,7.249626,dejack12,HJGSwFOYY,dt69017wxysh9mnb6docvqqoieduewth,69
ByZ8wF_KF,1470888055,0,1,48.842141235,2.3582628073,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,7
B1G8wKOYt,1470887907,0,1,48.844507778,2.3346693416,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,120
ryruPKdtt,1470888033,0,1,48.8605025925,2.3372152298,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,127
BybuvKdFK,1470888100,0,1,48.8608202934,2.3370657671,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,13
S1HvDtdFK,1470888055,0,1,48.8515543171,2.3440286471,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,19
S153Y_Kt,1470887800,0,1,45.4721538547,9.1728270188,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,19
rkGq3tdYt,1470888265,0,1,45.4706367959,9.1741564902,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,19
Bke_JcdKt,1470888111,0,1,50.0846501236,8.2437761296,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,16
S1Vd15_tt,1470887878,0,1,50.0821951697,8.2407961797,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,116
ryM945OtK,1470887880,0,1,49.4524257514,1.0704002495,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,23
SyZyC5_tt,1470888353,0,1,45.7530647131,4.8317487367,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,16
ryBCT9OtF,1470888172,0,1,45.7512335895,4.8259094258,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,41
H1GRacuYK,1470888278,0,1,45.7510476197,4.8267995678,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,133
SyXfA5_YF,1470887868,0,1,48.850853,2.34358,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,16
H1NX0c_Yt,1470888305,0,1,48.8461720584,2.3611445196,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,84
BkgfC9_YF,1470887771,0,1,48.8641514462,2.3396237366,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,13
ryO-AcuKK,1470888073,0,1,48.9366830369,2.3693067601,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,29
rJz05_FK,1470888455,0,1,48.8542238923,2.3403856839,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,16
HJefAquYY,1470888321,0,1,48.8570155055,2.3423722427,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,129
HydZA5uYt,1470888426,0,1,48.8484532092,2.3340284669,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,102
SJHbR5_YY,1470888301,0,1,48.9261364652,2.3573306202,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,19
Byxf05OtF,1470888359,0,1,48.8563979016,2.3417943771,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,79
ryV-C9_KY,1470888090,0,1,48.8609548248,2.3304032176,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,133
rJIbEKuYF,1470887794,0,1,48.8784451524,2.3525795943,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,16
ryUioY_FY,1470887973,0,1,48.8934103837,2.29326654,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,32
BJnoYOYK,1470888125,0,1,48.9039008274,2.327690499,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,21
H1E0sYuYF,1470887847,0,1,48.7493557764,9.2730957835,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,96
Byc2t_tY,1470888031,0,1,45.4742652537,9.1733270599,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,4
Hke92FutK,1470887842,0,1,45.4681003355,9.1752474705,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,21
SkD53FOYF,1470888172,0,1,45.4705843324,9.1812360883,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,19
Bybept_tt,1470888138,0,1,48.8559666323,2.2966455281,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,98
Bk-iwqutF,1470888273,0,1,45.7609099515,4.8532798346,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,27
SkW_15_tF,1470887832,0,1,50.0822907012,8.2473911972,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,35
r1xs9cuKK,1470888041,0,1,48.880526155,2.366291377,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,32
H1Zo59dYt,1470888133,0,1,48.8922680188,2.3617294634,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,60
Bkjq5OFF,1470887824,0,1,48.8818198635,2.3530352796,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,92
B1zOCcOYF,1470888398,0,1,48.781942325,9.1829663046,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,32
B1v8uOYY,1470887989,0,1,48.8633349364,2.3255058981,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,69
BkEr8O_Ft,1470887950,0,1,48.8606574489,2.2901819407,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,129
ryEBUOuYt,1470887799,0,1,48.8550408341,2.2877990344,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,129
SJlHLddYY,1470887778,0,1,48.8568844511,2.2940002847,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,13
ryUTAdutF,1470887895,0,1,48.8717408417,2.7753815631,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,90
HyWCAO_tK,1470887784,0,1,48.838458893,2.2791875784,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,14
B1Vj0POKF,1470887785,0,1,48.9169634841,2.2926222942,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,16
BkeUyF_FF,1470887841,0,1,49.5121674991,8.5074802628,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,21
ry8A1FuKF,1470887788,0,1,48.822298467,2.3402974792,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,127
ry76T_uYt,1470887865,0,1,45.7729762122,3.0880852366,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,98
rJZDEYOFF,1470888185,0,1,48.8964633349,2.3874205979,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,129
B1Mw4tdtY,1470887882,0,1,48.8956979723,2.3901727119,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,54
BkXPEKOtY,1470888038,0,1,48.89676497,2.3880621085,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,129
BkQuPYuKt,1470888158,0,1,48.8594074205,2.3446775192,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,13
BJHuPYOYt,1470887897,0,1,48.9364143989,2.3593300618,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,16
rkbDPtdFF,1470887862,0,1,48.8531590549,2.3502203356,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,16
rylR_5uFK,1470888382,0,1,49.4838327456,8.4769415292,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,60
SJlRuqOFF,1470888170,0,1,49.4840239541,8.4776063209,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,41
rJghgOdKt,1470887785,0,1,48.8607577067,2.3362702692,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,129
SJpl_OtF,1470887837,0,1,48.8528788074,2.3485286094,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,54
BygQGq_FK,1470888007,0,1,48.5961618009,2.2548669847,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,32
H17Z79OKt,1470887788,0,1,48.9706870035,2.4017079096,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,41
Sk8E79uYF,1470887973,0,1,48.75177835,2.3694996208,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,90
B1eEQqutF,1470888095,0,1,48.7446834558,2.3670692655,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,16
ByTXRcOYF,1470888154,0,1,48.8507354013,2.3572206757,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,54
SyzZCcOKF,1470888411,0,1,48.848454979,2.3339408379,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,102
BJ8bRcuYF,1470888428,0,1,48.861407284,2.3352699646,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,16
rkMC9_FF,1470888291,0,1,48.8606117759,2.3395953284,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,19
SJzQC5_YK,1470887809,0,1,48.8611032167,2.3463986685,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,19
Hyj7C5_Yt,1470888509,0,1,48.8543120087,2.3515453703,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,129
HJHm05dtt,1470887793,0,1,48.8626683615,2.3622541038,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,21
Hyb1AquKK,1470888461,0,1,45.7544647521,4.8302258119,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,16
rkXDR9OYt,1470888215,0,1,48.8798500679,2.2584719592,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,52
rkxKxquKt,1470887867,0,1,49.6270921172,6.1266166923,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,10
rygUB5_KF,1470888217,0,1,48.8742724572,2.778112339,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,16
HyMLH5OFF,1470888100,0,1,48.8412664122,2.2803772645,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,7
rJPSqutt,1470887845,0,1,48.8556529388,2.2846909631,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,69
rkg8H9dYF,1470888299,0,1,48.8399462797,2.2755383802,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,14
BJli5dYK,1470888404,0,1,48.8956029629,2.3795156358,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,13
Skxo9dtY,1470887982,0,1,48.8948475412,2.3856124304,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,129
Hygj5uKF,1470888142,0,1,48.8895319662,2.3876292784,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,118
Sybxo5uYt,1470888182,0,1,48.8923425896,2.3887459103,(PokeRadarPrediction),13661365,80sxy0vumg2h5hhv8hgc0axt9jr29al7,133
